file,label,score 
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726592_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726637_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726637_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\172684_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\172684_1.jpg,F,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726861_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726888_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726888_1.jpg,F,0.87
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726888_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726888_3.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726889_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1726889_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727261_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\172726_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\172726_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\172726_2.jpg,F,0.59
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727358_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727506_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727506_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727506_2.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727596_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727770_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1727776_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1728196_0.jpg,F,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1728239_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1728975_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1728979_0.jpg,M,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1729211_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1729211_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1729211_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1729637_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173024_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1730697_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1730701_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1730701_1.jpg,F,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1730704_0.jpg,M,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173080_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1731697_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734110_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734433_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173443_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734548_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734548_1.jpg,M,0.61
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734548_2.jpg,F,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1734580_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17350_0.jpg,F,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1735839_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1735862_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1735862_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173629_0.jpg,M,0.70
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173629_1.jpg,F,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173629_2.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1736552_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1736552_1.jpg,F,0.70
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1736552_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1736552_3.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1737090_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173716_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1737237_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1737586_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1737674_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173769_0.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173771_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738340_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738387_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738387_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738398_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738398_1.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1738398_2.jpg,F,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173840_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173957_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173957_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173957_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\173957_3.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740047_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740047_1.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740661_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740710_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740710_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1740828_0.jpg,F,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1741243_0.jpg,F,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174204_0.jpg,M,0.55
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174204_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174204_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1742336_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1742683_0.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1742683_1.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174268_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174268_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174330_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174330_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174330_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1743360_0.jpg,M,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1743360_1.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1743360_2.jpg,F,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174336_0.jpg,M,0.65
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1743378_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1743378_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17437_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1744760_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1745862_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1745862_1.jpg,M,0.77
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1746153_0.jpg,M,0.55
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1746264_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174741_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1747924_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174792_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1747960_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748051_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748051_1.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748158_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748179_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748179_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1748278_0.jpg,M,0.53
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174982_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\174982_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175142_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175142_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753476_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753496_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753496_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17534_0.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753521_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753597_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753658_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753693_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1753792_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754141_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754257_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754264_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754264_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754367_0.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754506_0.jpg,F,0.62
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754736_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754736_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754795_0.jpg,M,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754811_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754838_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754838_1.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754838_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1754920_0.jpg,F,0.60
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175536_0.jpg,F,0.63
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175581_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1756415_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1756476_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1756750_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1756754_0.jpg,F,0.71
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175680_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1756851_0.jpg,F,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\175739_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1757710_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1757742_0.jpg,M,0.53
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1757746_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1757769_0.jpg,F,0.51
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1757831_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1758610_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1758610_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1758830_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1759682_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1759871_0.jpg,M,0.70
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176016_0.jpg,F,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176016_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176048_0.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1760958_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1762308_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1762308_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1762308_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1762308_3.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1762308_4.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176250_0.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1763256_0.jpg,F,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176415_0.jpg,F,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1764183_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176426_0.jpg,F,0.69
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176426_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176426_2.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176426_3.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176426_4.jpg,M,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1764664_0.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1766044_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1766094_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1766094_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1766094_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1766189_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767319_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767354_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767354_1.jpg,M,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_2.jpg,F,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_3.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_4.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1767372_5.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176883_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176883_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1769363_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176943_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\176943_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177068_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1770734_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177215_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772261_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772270_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772270_1.jpg,F,0.66
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772270_2.jpg,M,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772371_0.jpg,M,0.57
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1772925_0.jpg,F,0.59
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177293_0.jpg,M,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1773015_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1773015_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1773015_2.jpg,F,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1773741_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17739_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1774358_0.jpg,F,0.77
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1774358_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1774438_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177507_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177507_1.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17750_0.jpg,M,0.63
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177511_0.jpg,M,0.67
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177511_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177511_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177516_0.jpg,F,0.61
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1776143_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1776143_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1776196_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1776222_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177650_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177650_1.jpg,F,0.64
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177650_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17765_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17765_1.jpg,F,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177746_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1777551_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177789_0.jpg,F,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177789_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177876_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1778924_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1778924_1.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177892_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177892_1.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1778931_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\177898_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1779824_0.jpg,F,0.60
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1779824_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178022_0.jpg,F,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178031_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1780983_0.jpg,F,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17809_0.jpg,M,0.60
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178130_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178130_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178130_2.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17813_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178145_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781775_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781775_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781775_2.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781781_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781781_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781781_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781790_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781896_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1781896_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17825_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1783232_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1783392_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1783392_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1783732_0.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1783772_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\17843_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178642_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786650_0.jpg,F,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786668_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786668_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786668_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786668_3.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1786742_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178683_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178683_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787127_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\178737_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787655_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787660_0.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787759_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787759_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787759_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787767_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787767_1.jpg,F,0.87
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787767_2.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787831_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\1787988_0.jpg,M,1.00
